Value =  9.11092e-01
Rxn  Value+       Value-           Sensitivi   Reaction Name
 291  9.11092e-01   9.11092e-01   0.0000e+00  C2H3 + O2 <=> CH2O + HCO:A
 292  9.11092e-01   9.11092e-01   0.0000e+00  C2H3 + O2 <=> CH2O + HCO:E
 293  9.11092e-01   9.11092e-01   0.0000e+00  C2H3 + HO2 <=> CH2CHO + OH:A
 294  9.11092e-01   9.11092e-01   0.0000e+00  C2H3 + H2O2 <=> C2H4 + HO2:A
 295  9.11092e-01   9.11092e-01   0.0000e+00  C2H3 + H2O2 <=> C2H4 + HO2:E
 296  9.11092e-01   9.11092e-01   0.0000e+00  C2H3 + HCO <=> C2H4 + CO:A
 297  9.11092e-01   9.11092e-01   0.0000e+00  C2H3 + HCO <=> C2H3CHO:A
 298  9.11092e-01   9.11092e-01  -1.1723e-07  C2H3 + CH3 <=> C2H2 + CH4:A
 299  9.11092e-01   9.11092e-01  -2.8219e-06  C2H3 + CH3 (+M) <=> C3H6 (+M):HpA
 300  9.11092e-01   9.11092e-01   2.6347e-07  C2H3 + CH3 <=> H + aC3H5:A
 301  9.11092e-01   9.11092e-01  -4.0142e-07  C2H3 + CH3 <=> H + aC3H5:E
 302  9.11092e-01   9.11092e-01  -1.4623e-14  C2H2 + C2H3 <=> C4H4 + H:A
 303  9.11092e-01   9.11092e-01   1.4623e-14  C2H2 + C2H3 <=> C4H4 + H:E
 304  9.11092e-01   9.11092e-01   3.3073e-07  C2H2 + C2H3 <=> nC4H5:A
 305  9.11092e-01   9.11092e-01  -1.0399e-07  C2H2 + C2H3 <=> nC4H5:E
 306  9.11092e-01   9.11092e-01  -3.4363e-13  C2H2 + C2H3 <=> iC4H5:A
 307  9.11092e-01   9.11092e-01  -1.1264e-08  C2H2 + C2H3 <=> iC4H5:E
 308  9.11092e-01   9.11092e-01   4.5672e-12  2 C2H3 <=> C4H6:A
 309  9.11092e-01   9.11092e-01  -2.8970e-11  2 C2H3 <=> C4H6:E
 310  9.11092e-01   9.11092e-01   1.6085e-13  2 C2H3 <=> H + iC4H5:A
 311  9.11092e-01   9.11092e-01  -1.1077e-12  2 C2H3 <=> H + iC4H5:E
 312  9.11092e-01   9.11092e-01  -1.0967e-14  2 C2H3 <=> H + nC4H5:A
 313  9.11092e-01   9.11092e-01   1.0114e-13  2 C2H3 <=> H + nC4H5:E
 314  9.11092e-01   9.11092e-01   5.0960e-12  2 C2H3 <=> C2H2 + C2H4:A
 315  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO <=> CH3 + CO:A
 316  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO <=> CH3 + CO:E
 317  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + H (+M) <=> CH3CHO (+M):HpA
 318  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + H <=> CH3CO + H:A
 319  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + H <=> CH3 + HCO:A
 320  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + H <=> CH2CO + H2:A
 321  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + H <=> CH2CO + H2:E
 322  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + O <=> CH2CO + OH:A
 323  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + O <=> CH2CO + OH:E
 324  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + OH <=> CH2CO + H2O:A
 325  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + OH <=> CH2CO + H2O:E
 326  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + O2 <=> CH2CO + HO2:A
 327  9.11092e-01   9.11092e-01   0.0000e+00  CH2CHO + O2 <=> CH2O + CO + OH:A
 328  9.11092e-01   9.11092e-01   0.0000e+00  CH3 + CO (+M) <=> CH3CO (+M):HpA
 329  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + H (+M) <=> CH3CHO (+M):HpA
 330  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + H <=> CH3 + HCO:A
 331  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + O <=> CH2CO + OH:A
 332  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + O <=> CH3 + CO2:A
 333  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + OH <=> CH2CO + H2O:A
 334  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + OH <=> CH3 + CO + OH:A
 335  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + HO2 <=> CH3 + CO2 + OH:A
 336  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + H2O2 <=> CH3CHO + HO2:A
 337  9.11092e-01   9.11092e-01   0.0000e+00  CH3CO + H2O2 <=> CH3CHO + HO2:E
 338  9.11092e-01   9.11092e-01   0.0000e+00  CH3 + HCO (+M) <=> CH3CHO (+M):HpA
 339  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + H <=> CH3CO + H2:A
 340  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + H <=> CH3CO + H2:E
 341  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + H <=> CH4 + HCO:A
 342  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + O <=> CH3CO + OH:A
 343  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + O <=> CH3CO + OH:E
 344  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + OH <=> CH3CO + H2O:A
 345  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + OH <=> CH3CO + H2O:E
 346  9.11092e-01   9.11092e-01   0.0000e+00  CH3 + CH3CHO <=> CH3CO + CH4:A
 347  9.11092e-01   9.11092e-01   0.0000e+00  CH3 + CH3CHO <=> CH3CO + CH4:E
 348  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + HCO <=> CH4 + CO + HCO:A
 349  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + HCO <=> CH4 + CO + HCO:E
 350  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + O2 <=> CH3CO + HO2:A
 351  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHO + O2 <=> CH3CO + HO2:E
 352  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 <=> CH3 + HCO:A
 353  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 <=> CH3 + HCO:E
 354  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 <=> CH3CHO:A
 355  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 <=> CH3CHO:E
 356  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 <=> CH4 + CO:A
 357  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 <=> CH4 + CO:E
 358  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + H <=> CH2OCH + H2:A
 359  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + H <=> CH2OCH + H2:E
 360  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + H <=> C2H3 + H2O:A
 361  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + H <=> C2H3 + H2O:E
 362  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + H <=> C2H4 + OH:A
 363  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + H <=> C2H4 + OH:E
 364  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + O <=> CH2OCH + OH:A
 365  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + O <=> CH2OCH + OH:E
 366  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + OH <=> CH2OCH + H2O:A
 367  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + OH <=> CH2OCH + H2O:E
 368  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + CH3 <=> CH2OCH + CH4:A
 369  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH2 + CH3 <=> CH2OCH + CH4:E
 370  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH + M <=> CH3 + CO + M:A
 371  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH + M <=> CH3 + CO + M:E
 372  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH + M <=> CH2CHO + M:A
 373  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH + M <=> CH2CO + H + M:A
 374  9.11092e-01   9.11092e-01   0.0000e+00  CH2OCH + M <=> CH2CO + H + M:E
 375  9.11092e-01   9.11092e-01  -3.6708e-06  C2H4 + M <=> H2 + H2CC + M:A
 376  9.11094e-01   9.11083e-01   1.2697e-04  C2H4 + M <=> H2 + H2CC + M:E
 377  9.11624e-01   9.10536e-01   1.1941e-02  C2H4 + H (+M) <=> C2H5 (+M):HpA
 378  9.11091e-01   9.11093e-01  -1.2331e-05  C2H4 + H <=> C2H3 + H2:A
 379  9.11095e-01   9.11088e-01   7.9527e-05  C2H4 + H <=> C2H3 + H2:E
 380  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + O <=> C2H3 + OH:A
 381  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + O <=> C2H3 + OH:E
 382  9.11092e-01   9.11092e-01   3.6557e-15  C2H4 + O <=> CH3 + HCO:A
 383  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + O <=> CH3 + HCO:E
 384  9.11092e-01   9.11092e-01  -1.2186e-15  C2H4 + O <=> CH2 + CH2O:A
 385  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + O <=> CH2 + CH2O:E
 386  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + OH <=> C2H3 + H2O:A
 387  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + OH <=> C2H3 + H2O:E
 388  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + HCO <=> C2H5 + CO:A
 389  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + HCO <=> C2H5 + CO:E
 390  9.11092e-01   9.11092e-01  -8.0762e-08  C2H4 + CH <=> H + aC3H4:A
 391  9.11092e-01   9.11092e-01  -1.7120e-07  C2H4 + CH <=> H + pC3H4:A
 392  9.11092e-01   9.11092e-01   1.9140e-07  C2H4 + CH2 <=> H + aC3H5:A
 393  9.11092e-01   9.11092e-01   1.0591e-06  C2H4 + CH2 <=> H + aC3H5:E
 394  9.11092e-01   9.11092e-01  -2.5781e-07  C2H4 + CH2* <=> CH4 + H2CC:A
 395  9.11092e-01   9.11092e-01  -1.7897e-07  C2H4 + CH2* <=> H + aC3H5:A
 396  9.11091e-01   9.11093e-01  -1.3167e-05  C2H4 + CH3 <=> C2H3 + CH4:A
 397  9.11095e-01   9.11089e-01   6.2239e-05  C2H4 + CH3 <=> C2H3 + CH4:E
 398  9.11103e-01   9.11136e-01  -3.6225e-04  C2H4 + CH3 <=> nC3H7:A
 399  9.11054e-01   9.11242e-01  -2.0653e-03  C2H4 + CH3 <=> nC3H7:E
 400  9.11092e-01   9.11092e-01  -1.0236e-13  C2H + C2H4 <=> C4H4 + H:A
 401  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + O2 <=> C2H3 + HO2:A
 402  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + O2 <=> C2H3 + HO2:E
 403  9.11094e-01   9.11090e-01   4.5604e-05  C2H3 + C2H4 <=> C4H7:A
 404  9.11079e-01   9.11108e-01  -3.2421e-04  C2H3 + C2H4 <=> C4H7:E
 405  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + HO2 <=> CH2OCH2 + OH:A
 406  9.11092e-01   9.11092e-01   0.0000e+00  C2H4 + HO2 <=> CH2OCH2 + OH:E
 407  9.11088e-01   9.11096e-01  -9.2180e-05  C2H5 + H (+M) <=> C2H6 (+M):HpA
 408  9.11092e-01   9.11092e-01   3.0783e-06  C2H5 + H <=> C2H4 + H2:A
 409  9.11092e-01   9.11092e-01   1.9267e-07  C2H5 + O <=> CH2O + CH3:A
 410  9.11092e-01   9.11092e-01   2.4022e-08  C2H5 + O <=> CH3CHO + H:A
 411  9.11092e-01   9.11092e-01   0.0000e+00  C2H5 + O2 <=> C2H4 + HO2:A
 412  9.11092e-01   9.11092e-01   0.0000e+00  C2H5 + HO2 <=> C2H6 + O2:A
 413  9.11092e-01   9.11092e-01   0.0000e+00  C2H5 + HO2 <=> C2H4 + H2O2:A
 414  9.11092e-01   9.11092e-01   0.0000e+00  C2H5 + HO2 <=> CH2O + CH3 + OH:A
 415  9.11092e-01   9.11092e-01   0.0000e+00  C2H5 + H2O2 <=> C2H6 + HO2:A
 416  9.11092e-01   9.11092e-01   0.0000e+00  C2H5 + H2O2 <=> C2H6 + HO2:E
 417  9.11012e-01   9.11168e-01  -1.7108e-03  C2H5 + CH3 (+M) <=> C3H8 (+M):HpA
 418  9.11092e-01   9.11092e-01  -5.3271e-08  C2H3 + C2H5 (+M) <=> C4H81 (+M):HpA
 419  9.11092e-01   9.11092e-01  -2.1009e-07  C2H3 + C2H5 <=> CH3 + aC3H5:A
 420  9.11092e-01   9.11092e-01   3.5484e-07  C2H3 + C2H5 <=> CH3 + aC3H5:E
 421  9.11093e-01   9.11091e-01   1.2218e-05  C2H6 + H <=> C2H5 + H2:A
 422  9.11090e-01   9.11094e-01  -4.5438e-05  C2H6 + H <=> C2H5 + H2:E
 423  9.11092e-01   9.11092e-01   6.0928e-15  C2H6 + O <=> C2H5 + OH:A
 424  9.11092e-01   9.11092e-01   6.0928e-15  C2H6 + O <=> C2H5 + OH:E
 425  9.11092e-01   9.11092e-01   0.0000e+00  C2H6 + OH <=> C2H5 + H2O:A
 426  9.11092e-01   9.11092e-01   0.0000e+00  C2H6 + OH <=> C2H5 + H2O:E
 427  9.11092e-01   9.11092e-01   2.7768e-07  C2H6 + CH2* <=> C2H5 + CH3:A
 428  9.11092e-01   9.11092e-01  -3.0426e-07  C2H6 + CH2* <=> C2H5 + CH3:E
 429  9.11092e-01   9.11092e-01   7.5391e-07  C2H6 + CH3 <=> C2H5 + CH4:A
 430  9.11092e-01   9.11092e-01  -5.2452e-06  C2H6 + CH3 <=> C2H5 + CH4:E
 431  9.11092e-01   9.11092e-01   6.9946e-13  C3H3 + H <=> pC3H4:A
 432  9.11092e-01   9.11092e-01   1.2429e-13  C3H3 + H <=> aC3H4:A
 433  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + O <=> C2H + CH2O:A
 434  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + O2 <=> CH2CO + HCO:A
 435  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + O2 <=> CH2CO + HCO:E
 436  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + HO2 <=> C2H3 + CO + OH:A
 437  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + HO2 <=> O2 + aC3H4:A
 438  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + HO2 <=> O2 + pC3H4:A
 439  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + HCO <=> CO + aC3H4:A
 440  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + HCO <=> CO + pC3H4:A
 441  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + HCCO <=> C4H4 + CO:A
 442  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + CH <=> H + iC4H3:A
 443  9.11092e-01   9.11092e-01  -3.6557e-15  C3H3 + CH2 <=> C4H4 + H:A
 444  9.11092e-01   9.11092e-01  -2.6808e-14  C3H3 + CH3 (+M) <=> C4H612 (+M):HpA
 445  9.11092e-01   9.11092e-01   0.0000e+00  C2H2 + C3H3 <=> C5H5:A
 446  9.11092e-01   9.11092e-01   0.0000e+00  C2H2 + C3H3 <=> C5H5:E
 447  9.11092e-01   9.11092e-01   0.0000e+00  2 C3H3 => C6H5 + H:A
 448  9.11092e-01   9.11092e-01   0.0000e+00  2 C3H3 => C6H6:A
 449  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + C4H4 <=> C6H5CH2:A
 450  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + C4H4 <=> C6H5CH2:E
 451  9.11092e-01   9.11092e-01  -3.6557e-15  C3H3 + C4H6 <=> C6H5CH3 + H:A
 452  9.11092e-01   9.11092e-01   1.2186e-15  C3H3 + C4H6 <=> C6H5CH3 + H:E
 453  9.11092e-01   9.11092e-01   2.7317e-07  H + aC3H4 <=> C3H3 + H2:A
 454  9.11092e-01   9.11092e-01   3.2151e-07  H + aC3H4 <=> C3H3 + H2:E
 455  9.11092e-01   9.11092e-01   1.6795e-07  H + aC3H4 <=> CH3CHCH:A
 456  9.11092e-01   9.11092e-01   4.6232e-07  H + aC3H4 <=> CH3CHCH:E
 457  9.11092e-01   9.11092e-01   1.8590e-08  H + aC3H4 <=> CH3CCH2:A
 458  9.11092e-01   9.11092e-01  -3.4345e-07  H + aC3H4 <=> CH3CCH2:E
 459  9.11092e-01   9.11092e-01  -6.3967e-08  H + aC3H4 <=> aC3H5:A
 460  9.11092e-01   9.11092e-01  -6.4020e-08  H + aC3H4 <=> aC3H5:E
 461  9.11092e-01   9.11092e-01   0.0000e+00  O + aC3H4 <=> C2H4 + CO:A
 462  9.11092e-01   9.11092e-01   0.0000e+00  O + aC3H4 <=> C2H4 + CO:E
 463  9.11092e-01   9.11092e-01   0.0000e+00  OH + aC3H4 <=> C3H3 + H2O:A
 464  9.11092e-01   9.11092e-01   0.0000e+00  OH + aC3H4 <=> C3H3 + H2O:E
 465  9.11092e-01   9.11092e-01  -3.3727e-07  CH3 + aC3H4 <=> C3H3 + CH4:A
 466  9.11092e-01   9.11092e-01  -1.4037e-07  CH3 + aC3H4 <=> C3H3 + CH4:E
 467  9.11092e-01   9.11092e-01   5.4935e-08  CH3 + aC3H4 <=> iC4H7:A
 468  9.11092e-01   9.11092e-01  -8.2661e-08  CH3 + aC3H4 <=> iC4H7:E
 469  9.11092e-01   9.11092e-01   2.4371e-15  C2H + aC3H4 <=> C2H2 + C3H3:A
 470  9.11092e-01   9.11092e-01   5.8039e-08  pC3H4 <=> cC3H4:A
 471  9.11092e-01   9.11092e-01  -2.4945e-07  pC3H4 <=> cC3H4:E
 472  9.11092e-01   9.11092e-01   3.6418e-07  pC3H4 <=> aC3H4:A
 473  9.11092e-01   9.11092e-01  -6.9698e-08  pC3H4 <=> aC3H4:E
 474  9.11092e-01   9.11092e-01   2.1002e-07  H + pC3H4 <=> H + aC3H4:A
 475  9.11092e-01   9.11092e-01  -4.0245e-08  H + pC3H4 <=> H + aC3H4:E
 476  9.11092e-01   9.11092e-01  -9.0201e-08  H + pC3H4 <=> CH3CCH2:A
 477  9.11092e-01   9.11092e-01  -2.3672e-08  H + pC3H4 <=> CH3CCH2:E
 478  9.11092e-01   9.11092e-01  -4.5809e-07  H + pC3H4 <=> CH3CHCH:A
 479  9.11092e-01   9.11092e-01  -2.1708e-07  H + pC3H4 <=> CH3CHCH:E
 480  9.11092e-01   9.11092e-01  -5.6466e-08  H + pC3H4 <=> aC3H5:A
 481  9.11092e-01   9.11092e-01  -1.2337e-07  H + pC3H4 <=> aC3H5:E
 482  9.11092e-01   9.11092e-01  -1.2565e-07  H + pC3H4 <=> C3H3 + H2:A
 483  9.11092e-01   9.11092e-01  -3.6163e-07  H + pC3H4 <=> C3H3 + H2:E
 484  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + pC3H4 <=> C3H3 + aC3H4:A
 485  9.11092e-01   9.11092e-01   0.0000e+00  C3H3 + pC3H4 <=> C3H3 + aC3H4:E
 486  9.11092e-01   9.11092e-01   0.0000e+00  O + pC3H4 <=> CH3 + HCCO:A
 487  9.11092e-01   9.11092e-01   0.0000e+00  O + pC3H4 <=> CH3 + HCCO:E
 488  9.11092e-01   9.11092e-01   0.0000e+00  O + pC3H4 <=> C2H4 + CO:A
 489  9.11092e-01   9.11092e-01   0.0000e+00  O + pC3H4 <=> C2H4 + CO:E
 490  9.11092e-01   9.11092e-01   0.0000e+00  OH + pC3H4 <=> C3H3 + H2O:A
 491  9.11092e-01   9.11092e-01   0.0000e+00  OH + pC3H4 <=> C3H3 + H2O:E
 492  9.11092e-01   9.11092e-01   0.0000e+00  C2H + pC3H4 <=> C2H2 + C3H3:A
 493  9.11092e-01   9.11092e-01   7.3588e-08  CH3 + pC3H4 <=> C3H3 + CH4:A
 494  9.11092e-01   9.11092e-01  -2.4128e-07  CH3 + pC3H4 <=> C3H3 + CH4:E
 495  9.11092e-01   9.11092e-01  -1.0559e-08  cC3H4 <=> aC3H4:A
 496  9.11092e-01   9.11092e-01  -1.3049e-07  cC3H4 <=> aC3H4:E
 497  9.11091e-01   9.11093e-01  -1.9691e-05  H + aC3H5 (+M) <=> C3H6 (+M):HpA
 498  9.11092e-01   9.11092e-01  -8.8715e-08  H + aC3H5 <=> H2 + aC3H4:A
 499  9.11092e-01   9.11092e-01   0.0000e+00  O + aC3H5 <=> C2H3CHO + H:A
 500  9.11092e-01   9.11092e-01   0.0000e+00  OH + aC3H5 <=> C2H3CHO + 2 H:A
 501  9.11092e-01   9.11092e-01   0.0000e+00  OH + aC3H5 <=> C2H3CHO + 2 H:E
 502  9.11092e-01   9.11092e-01   0.0000e+00  OH + aC3H5 <=> H2O + aC3H4:A
 503  9.11092e-01   9.11092e-01   0.0000e+00  O2 + aC3H5 <=> HO2 + aC3H4:A
 504  9.11092e-01   9.11092e-01   0.0000e+00  O2 + aC3H5 <=> HO2 + aC3H4:E
 505  9.11092e-01   9.11092e-01   0.0000e+00  O2 + aC3H5 <=> CH2O + CH3CO:A
 506  9.11092e-01   9.11092e-01   0.0000e+00  O2 + aC3H5 <=> CH2O + CH3CO:E
 507  9.11092e-01   9.11092e-01   0.0000e+00  O2 + aC3H5 <=> C2H3CHO + OH:A
 508  9.11092e-01   9.11092e-01   0.0000e+00  O2 + aC3H5 <=> C2H3CHO + OH:E
 509  9.11092e-01   9.11092e-01   0.0000e+00  HO2 + aC3H5 <=> C3H6 + O2:A
 510  9.11092e-01   9.11092e-01   0.0000e+00  HO2 + aC3H5 <=> C2H3 + CH2O + OH:A
 511  9.11092e-01   9.11092e-01   0.0000e+00  HCO + aC3H5 <=> C3H6 + CO:A
 512  9.11092e-01   9.11092e-01   1.6646e-06  CH3 + aC3H5 (+M) <=> C4H81 (+M):HpA
 513  9.11092e-01   9.11092e-01  -2.8979e-07  CH3 + aC3H5 <=> CH4 + aC3H4:A
 514  9.11092e-01   9.11092e-01   1.3981e-07  CH3 + aC3H5 <=> CH4 + aC3H4:E
 515  9.11092e-01   9.11092e-01   9.0636e-08  aC3H5 <=> CH3CCH2:A
 516  9.11092e-01   9.11092e-01   9.7537e-09  aC3H5 <=> CH3CCH2:E
 517  9.11092e-01   9.11092e-01  -4.4488e-08  aC3H5 <=> CH3CHCH:A
 518  9.11092e-01   9.11092e-01   1.7342e-07  aC3H5 <=> CH3CHCH:E
 519  9.11092e-01   9.11092e-01  -3.6557e-14  C2H2 + aC3H5 <=> lC5H7:A
 520  9.11092e-01   9.11092e-01   2.8514e-13  C2H2 + aC3H5 <=> lC5H7:E
 521  9.11092e-01   9.11092e-01   2.0650e-08  CH3CCH2 <=> CH3CHCH:A
 522  9.11092e-01   9.11092e-01  -1.2733e-07  CH3CCH2 <=> CH3CHCH:E
 523  9.11092e-01   9.11092e-01   3.7593e-07  CH3CCH2 + H <=> H2 + pC3H4:A
 524  9.11092e-01   9.11092e-01   0.0000e+00  CH3CCH2 + O <=> CH2CO + CH3:A
 525  9.11092e-01   9.11092e-01   0.0000e+00  CH3CCH2 + OH <=> CH2CO + CH3 + H:A
 526  9.11092e-01   9.11092e-01   0.0000e+00  CH3CCH2 + O2 <=> CH2O + CH3CO:A
 527  9.11092e-01   9.11092e-01   0.0000e+00  CH3CCH2 + HO2 <=> CH2CO + CH3 + OH:A
 528  9.11092e-01   9.11092e-01   0.0000e+00  CH3CCH2 + HCO <=> C3H6 + CO:A
 529  9.11092e-01   9.11092e-01   2.9975e-08  CH3 + CH3CCH2 <=> CH4 + pC3H4:A
 530  9.11092e-01   9.11092e-01  -1.8551e-07  CH3 + CH3CCH2 <=> iC4H8:A
 531  9.11092e-01   9.11092e-01  -3.8541e-07  CH3CHCH + H <=> H2 + pC3H4:A
 532  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHCH + O <=> C2H4 + HCO:A
 533  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHCH + OH <=> C2H4 + H + HCO:A
 534  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHCH + O2 <=> CH3CHO + HCO:A
 535  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHCH + HO2 <=> C2H4 + HCO + OH:A
 536  9.11092e-01   9.11092e-01   0.0000e+00  CH3CHCH + HCO <=> C3H6 + CO:A
 537  9.11092e-01   9.11092e-01  -1.3285e-07  CH3 + CH3CHCH <=> CH4 + pC3H4:A
 538  9.11102e-01   9.11083e-01   2.0775e-04  C3H6 + H (+M) <=> nC3H7 (+M):HpA
 539  9.11092e-01   9.11092e-01   5.0933e-06  C3H6 + H (+M) <=> iC3H7 (+M):HpA
 540  9.11155e-01   9.11032e-01   1.3512e-03  C3H6 + H <=> C2H4 + CH3:A
 541  9.10782e-01   9.11481e-01  -7.6753e-03  C3H6 + H <=> C2H4 + CH3:E
 542  9.11116e-01   9.11069e-01   5.0824e-04  C3H6 + H <=> H2 + aC3H5:A
 543  9.11063e-01   9.11121e-01  -6.3204e-04  C3H6 + H <=> H2 + aC3H5:E
 544  9.11093e-01   9.11091e-01   2.9463e-05  C3H6 + H <=> CH3CCH2 + H2:A
 545  9.11086e-01   9.11099e-01  -1.4932e-04  C3H6 + H <=> CH3CCH2 + H2:E
 546  9.11093e-01   9.11091e-01   1.7348e-05  C3H6 + H <=> CH3CHCH + H2:A
 547  9.11088e-01   9.11098e-01  -1.0866e-04  C3H6 + H <=> CH3CHCH + H2:E
 548  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> CH2CO + CH3 + H:A
 549  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> CH2CO + CH3 + H:E
 550  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> C2H3CHO + 2 H:A
 551  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> C2H3CHO + 2 H:E
 552  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> C2H5 + HCO:A
 553  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> C2H5 + HCO:E
 554  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> OH + aC3H5:A
 555  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> OH + aC3H5:E
 556  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> CH3CCH2 + OH:A
 557  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> CH3CCH2 + OH:E
 558  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> CH3CHCH + OH:A
 559  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + O <=> CH3CHCH + OH:E
 560  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + OH <=> H2O + aC3H5:A
 561  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + OH <=> H2O + aC3H5:E
 562  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + OH <=> CH3CCH2 + H2O:A
 563  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + OH <=> CH3CCH2 + H2O:E
 564  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + OH <=> CH3CHCH + H2O:A
 565  9.11092e-01   9.11092e-01   0.0000e+00  C3H6 + OH <=> CH3CHCH + H2O:E
